path,name,extension,category,size_bytes,modified_utc,sha256
04_OPERATION/recipe_master/00_START_HERE_DCV5_RECIPE_MASTER.md,00_START_HERE_DCV5_RECIPE_MASTER.md,.md,RECIPE_SOURCE_CANDIDATE_MD,6247,2026-06-11T11:21:56.381056+00:00,cdcf9e2c61c8acd5860ee51c0ff3c0a90a20a4bba4eb44f8ed5937221f3dbb15
04_OPERATION/recipe_master/DCV5_DATA_CONTRACT.md,DCV5_DATA_CONTRACT.md,.md,RECIPE_SOURCE_CANDIDATE_MD,5666,2026-06-09T16:56:32.652215+00:00,f25c69bc6abfe43169ad18c288d7e10dd3517cfa464e01cd353b0c59f463b4f3
04_OPERATION/recipe_master/README.md,README.md,.md,RECIPE_SOURCE_CANDIDATE_MD,1540,2026-06-09T15:59:08.095685+00:00,e303c08392e335bbd18fd1ee76cdf787f20b2b73f7b13e09217eab7eee02ff8d
04_OPERATION/recipe_master/WHOLE_CUT_SOURCE_SAFE_POLICY.md,WHOLE_CUT_SOURCE_SAFE_POLICY.md,.md,RECIPE_SOURCE_CANDIDATE_MD,1614,2026-06-11T11:21:56.330055+00:00,1c5217ba1ad9a02b4e5b29f852611a42ea4d7aff4667b42c484bef9daad95850
04_OPERATION/recipe_master/backups/README_SENSITIVE_BACKUPS.md,README_SENSITIVE_BACKUPS.md,.md,RECIPE_SOURCE_CANDIDATE_MD,747,2026-06-18T18:52:57.149640+00:00,33a0023457b1d94d670cb06c85be5349317060677d9174c34639ebe5dc2ed06f
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_data_adapter_preview_2026-06-17_16-10-01.php,drycured-recipe-view-v1_before_data_adapter_preview_2026-06-17_16-10-01.php,.php,RENDERER_UI_PROTECTED_SCRIPT,266117,2026-06-17T16:10:01.196598+00:00,37d4ad76c5f49c6c218c8090bdf92ad9d75ff3d9f1b485d068a75079b30fd7a0
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv40_early_return_fix_2026-06-17_16-15-27.php,drycured-recipe-view-v1_before_dcv40_early_return_fix_2026-06-17_16-15-27.php,.php,RENDERER_UI_PROTECTED_SCRIPT,277527,2026-06-17T16:15:27.869983+00:00,a959aea34cad507a8955fd383c1481a9f120df5af2cada284347366ee33d09b9
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv40_public_2976_2026-06-17_16-26-43.php,drycured-recipe-view-v1_before_dcv40_public_2976_2026-06-17_16-26-43.php,.php,RENDERER_UI_PROTECTED_SCRIPT,278216,2026-06-17T16:26:43.368422+00:00,4f2cae19d40c1ae63cc30b54fb9f9a69dd749ac2006dada29bf15360c4754b88
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv40_quick_fix_2026-06-17_16-23-15.php,drycured-recipe-view-v1_before_dcv40_quick_fix_2026-06-17_16-23-15.php,.php,RENDERER_UI_PROTECTED_SCRIPT,277752,2026-06-17T16:23:15.858665+00:00,195c40cfb2df55177f1b183c518836a257a5f4216de325737003d18f0d02c5fc
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv40_sensor_profile_fix_2026-06-17_16-40-03.php,drycured-recipe-view-v1_before_dcv40_sensor_profile_fix_2026-06-17_16-40-03.php,.php,RENDERER_UI_PROTECTED_SCRIPT,278372,2026-06-17T16:40:03.665791+00:00,63738b60a092456e4335dbff2d95d2524faff351ac192fcbb1a8847365906c71
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv41_nitrite_safety_2026-06-17_16-56-19.php,drycured-recipe-view-v1_before_dcv41_nitrite_safety_2026-06-17_16-56-19.php,.php,RENDERER_UI_PROTECTED_SCRIPT,278049,2026-06-17T16:56:19.426252+00:00,dc78bbcf8de158293b787f282aabb65b1c79e4e1a5a07ab7ae876668b95d7542
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv42_phase_timeframes_2026-06-18_17-02-21.php,drycured-recipe-view-v1_before_dcv42_phase_timeframes_2026-06-18_17-02-21.php,.php,RENDERER_UI_PROTECTED_SCRIPT,281490,2026-06-18T17:02:21.081596+00:00,423ff9ce5acf9768ce52204a5e17b71bfd634ac15325365b326e254b0cd37bb0
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv43_visible_timeline_2026-06-18_17-11-01.php,drycured-recipe-view-v1_before_dcv43_visible_timeline_2026-06-18_17-11-01.php,.php,RENDERER_UI_PROTECTED_SCRIPT,281890,2026-06-18T17:11:01.338679+00:00,399d3dd44e37585ee3547d2eae7cae53d9d119b3a92774632ebeb26fd7bea881
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_dcv44_smoking_cycle_duration_2026-06-18_17-18-00.php,drycured-recipe-view-v1_before_dcv44_smoking_cycle_duration_2026-06-18_17-18-00.php,.php,RENDERER_UI_PROTECTED_SCRIPT,282589,2026-06-18T17:18:00.707930+00:00,a500d728e0cbfced0204de87edadbc417afbb9f12dfe258e9b9a32ba03dcaad9
04_OPERATION/recipe_master/backups/drycured-recipe-view-v1_before_nitrite_note_display_fix_2026-06-18_16-33-18.php,drycured-recipe-view-v1_before_nitrite_note_display_fix_2026-06-18_16-33-18.php,.php,RENDERER_UI_PROTECTED_SCRIPT,280846,2026-06-18T16:33:18.659862+00:00,669325f9fa98774318aecc220592e40d6e89a1a062dcf2c1ec205964676d3f1e
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/before_2976_meta.json,before_2976_meta.json,.json,RECIPE_SOURCE_CANDIDATE_DATA,28081,2026-06-15T08:33:23.527603+00:00,23e1429cf607ad26becf4bf53a93be7794f2dbdfa269a05463ab9906471c88f8
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/before_2976_post.json,before_2976_post.json,.json,RECIPE_SOURCE_CANDIDATE_DATA,7591,2026-06-15T08:33:22.994599+00:00,8efddfc2058557eec55b629c4f9f36cc3740265af3917916c18af2518e0e3bd0
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/before_2981_meta.json,before_2981_meta.json,.json,RECIPE_SOURCE_CANDIDATE_DATA,26287,2026-06-15T08:33:24.668612+00:00,82e5cd4dd8ea3ffa1a86748e2d5764c53cd42a46fbd3e446f0e37d294c36ec18
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/before_2981_post.json,before_2981_post.json,.json,RECIPE_SOURCE_CANDIDATE_DATA,7478,2026-06-15T08:33:24.087607+00:00,d155314edc36b595e99cc55de338d525b0ad1d9c5ac22521c28dbe35d580f803
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/public_render_notes.md,public_render_notes.md,.md,RECIPE_SOURCE_CANDIDATE_MD,805,2026-06-15T08:46:30.849634+00:00,2bc6a9c94c73088e791c9ea31291ece0e11e7f5d8fc4ff2769e5f81a498c07c2
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/qa_report.md,qa_report.md,.md,RECIPE_SOURCE_CANDIDATE_MD,757,2026-06-15T08:33:24.693612+00:00,41d9b18c5eda3e07ad31090fe5e27bf23aab854d972b593d6d47401b9394ab4b
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/recipe.yml,recipe.yml,.yml,RECIPE_SOURCE_CANDIDATE_DATA,11561,2026-06-15T08:46:30.848634+00:00,a8e48286b53af4c272d06a916139046fb4d7b72241a8219aa022a1e02893e685
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/server_candidates_wpcli.txt,server_candidates_wpcli.txt,.txt,OTHER,1794,2026-06-15T08:33:22.428595+00:00,
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/sources.yml,sources.yml,.yml,RECIPE_SOURCE_CANDIDATE_DATA,2618,2026-06-15T08:33:24.690612+00:00,942ff736d0ab083b8586efd12ba2520ee165560943d364b05707952a8d6482bc
04_OPERATION/recipe_master/canon/croatia/slavonska-kobasica/wordpress_import_log.md,wordpress_import_log.md,.md,RECIPE_SOURCE_CANDIDATE_MD,224,2026-06-15T17:25:00.369342+00:00,accdf9901e8b2519684a4c9548ed16f5225c82503b37b5df05957097ab655494
04_OPERATION/recipe_master/dcv5_contract_evidence/dcv5_contract_creation_summary.txt,dcv5_contract_creation_summary.txt,.txt,OTHER,813,2026-06-09T16:56:32.652215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/dcv5_renderer_map_latest.txt,dcv5_renderer_map_latest.txt,.txt,OTHER,170407,2026-06-09T16:56:32.571215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/dcv5_hook_and_meta_map.txt,dcv5_hook_and_meta_map.txt,.txt,OTHER,8341,2026-06-09T16:56:32.651215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-batch001-force-dcv5-template.php.txt,full__drycured-batch001-force-dcv5-template.php.txt,.txt,OTHER,2794,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-batch001-profile-bridge.php.txt,full__drycured-batch001-profile-bridge.php.txt,.txt,OTHER,13282,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-batch001-public-profile-bridge.php.txt,full__drycured-batch001-public-profile-bridge.php.txt,.txt,OTHER,2076,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-granulation-display-core.php.txt,full__drycured-granulation-display-core.php.txt,.txt,OTHER,6148,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-md-v5-bridge-pilot.php.txt,full__drycured-md-v5-bridge-pilot.php.txt,.txt,OTHER,18336,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-product-gate-v1-1-clean-render.php.txt,full__drycured-product-gate-v1-1-clean-render.php.txt,.txt,OTHER,3365,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-recipe-view-v1.php.txt,full__drycured-recipe-view-v1.php.txt,.txt,OTHER,266064,2026-06-09T16:56:32.643215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/full__drycured-verified-process-adapter.php.txt,full__drycured-verified-process-adapter.php.txt,.txt,OTHER,32661,2026-06-09T16:56:32.644215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dc_canon_recipe_override_content.php.txt,main__dc_canon_recipe_override_content.php.txt,.txt,OTHER,13682,2026-06-09T16:56:32.622215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_card.php.txt,main__dcv5_card.php.txt,.txt,OTHER,710,2026-06-09T16:56:32.626215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_get_recipe_profile.php.txt,main__dcv5_get_recipe_profile.php.txt,.txt,OTHER,2135,2026-06-09T16:56:32.633215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_ratarske_kobasice_profile.php.txt,main__dcv5_ratarske_kobasice_profile.php.txt,.txt,OTHER,12410,2026-06-09T16:56:32.642215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_recipe_js_profile.php.txt,main__dcv5_recipe_js_profile.php.txt,.txt,OTHER,1100,2026-06-09T16:56:32.635215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_recipe_view_pilot_content.php.txt,main__dcv5_recipe_view_pilot_content.php.txt,.txt,OTHER,33689,2026-06-09T16:56:32.624215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_render_recipe_schema.php.txt,main__dcv5_render_recipe_schema.php.txt,.txt,OTHER,1256,2026-06-09T16:56:32.628215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_slavonski_kulen_profile.php.txt,main__dcv5_slavonski_kulen_profile.php.txt,.txt,OTHER,10158,2026-06-09T16:56:32.637215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_supported_recipe_codes.php.txt,main__dcv5_supported_recipe_codes.php.txt,.txt,OTHER,264,2026-06-09T16:56:32.631215+00:00,
04_OPERATION/recipe_master/dcv5_contract_evidence/source_extracts/main__dcv5_vinkovacka_sunka_profile.php.txt,main__dcv5_vinkovacka_sunka_profile.php.txt,.txt,OTHER,8917,2026-06-09T16:56:32.639215+00:00,
04_OPERATION/recipe_master/docs/DRYCURED_PRIVATE_PREVIEW_WORKFLOW_TEMPLATE_v1.md,DRYCURED_PRIVATE_PREVIEW_WORKFLOW_TEMPLATE_v1.md,.md,RECIPE_SOURCE_CANDIDATE_MD,3269,2026-06-19T16:58:15.821096+00:00,edbbf0ec91be4b3492e01e85346e6cb8d685e08a00086280b23765fd94964f08
04_OPERATION/recipe_master/docs/DRYCURED_RECIPE_DATA_CONTRACT_v1.0.md,DRYCURED_RECIPE_DATA_CONTRACT_v1.0.md,.md,RECIPE_SOURCE_CANDIDATE_MD,6170,2026-06-15T17:50:57.283190+00:00,254ad695ed24ff57bd44f6e4278aac23bfe444893ffc04c4117b37abf7e8de0d
04_OPERATION/recipe_master/docs/DRYCURED_RECIPE_DISPLAY_LOCK_v1.0.md,DRYCURED_RECIPE_DISPLAY_LOCK_v1.0.md,.md,RECIPE_SOURCE_CANDIDATE_MD,1609,2026-06-17T15:36:20.097526+00:00,0b48d87603df19042a8dcfc8d88523912ee473481b79864e5877e2b194222c21
04_OPERATION/recipe_master/docs/DRYCURED_RECIPE_TYPE_ROUTER_LAW_v1.0.md,DRYCURED_RECIPE_TYPE_ROUTER_LAW_v1.0.md,.md,RECIPE_SOURCE_CANDIDATE_MD,12219,2026-06-18T17:43:16.600220+00:00,eaf3d682eb70cacce27527948771b75f7ade29a85d0dab70519c1b125d8013ea
04_OPERATION/recipe_master/docs/DRYCURED_RENDERER_PATCH_PLAN_v1.0.md,DRYCURED_RENDERER_PATCH_PLAN_v1.0.md,.md,RECIPE_SOURCE_CANDIDATE_MD,2703,2026-06-15T17:50:57.286191+00:00,f1987fb8683a36201cd8e7fec44d968d7c291c7a09b6b59f466653db8c222819
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/README.md,README.md,.md,DOSSIER_MARKDOWN,2361,2026-06-19T19:01:24.398524+00:00,28a7f5b37a2fd0d086b21fb31856b7f46aac49c0afb4a047ca8208ac77de80ff
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/qa_report.md,qa_report.md,.md,DOSSIER_MARKDOWN,3870,2026-06-19T19:01:24.398524+00:00,ac6d58f1c41bb2bf1021e0cb10a1526336c67bda601d283af7154a1bea61d6b9
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/recipe.yml,recipe.yml,.yml,DOSSIER_DATA,15572,2026-06-19T18:40:58.193027+00:00,98da84d32700fc691ff0dddeceabd9613c7ddf7a211815126df2eaf803c38a9a
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_PREVIEW_PAYLOAD_REPORT.md,2697_PREVIEW_PAYLOAD_REPORT.md,.md,DOSSIER_MARKDOWN,2084,2026-06-19T18:54:39.626252+00:00,8ac84f46618f47a89b2536868f043896f8522ba16bf7dcc0139525a92b6a2e72
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_dry_recipe_full_markdown.md,2697_dry_recipe_full_markdown.md,.md,DOSSIER_MARKDOWN,8217,2026-06-19T18:54:39.625252+00:00,bef09899a4861e94fef7c192006ebd67870f5f117b4dc539c59e601f4787dec8
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_dry_recipe_sections.json,2697_dry_recipe_sections.json,.json,DOSSIER_DATA,14295,2026-06-19T18:54:39.625252+00:00,ec94f85cc9687428e61a78ff92177311f0b95629ec69a26a80796c1eda452088
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_dry_verified_process.json,2697_dry_verified_process.json,.json,DOSSIER_DATA,6867,2026-06-19T18:54:39.625252+00:00,987235445bba3c9ab8ed248a5de55f072ae6f21156c3a6bd429d7d59d99ef762
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_preview_payload_checks.csv,2697_preview_payload_checks.csv,.csv,DOSSIER_DATA,1093,2026-06-19T18:54:39.626252+00:00,14bc8727c18d13677cf194d315050191e6bc510f4ed00b91f2337ecb14a68740
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_preview_payload_output.txt,2697_preview_payload_output.txt,.txt,OTHER,785,2026-06-19T18:54:39.626252+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/preview_payload_v1_2026-06-19_18-54-39/2697_private_preview_payload_v1.json,2697_private_preview_payload_v1.json,.json,DOSSIER_DATA,31937,2026-06-19T18:54:39.625252+00:00,3c480fb72b729cecbdfd20f940d3bf5d1dbe08c2b1dfff58f46e8b39202c7f46
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/private_clone_v1_2026-06-19_19-01-22/2697_PRIVATE_CLONE_REPORT.md,2697_PRIVATE_CLONE_REPORT.md,.md,DOSSIER_MARKDOWN,2036,2026-06-19T19:01:24.398524+00:00,fb3bd52b036f91d5aacf02a52b9b57fd0b3b0e29fd398e07bc4633456b742405
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/private_clone_v1_2026-06-19_19-01-22/2697_private_clone_checks.csv,2697_private_clone_checks.csv,.csv,DOSSIER_DATA,920,2026-06-19T19:01:24.398524+00:00,bd632ba02215ee67d62847cd4bd885b8d74d41dedaad58ca907b6e3e96ba6ff4
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/private_clone_v1_2026-06-19_19-01-22/2697_private_clone_output.txt,2697_private_clone_output.txt,.txt,OTHER,629,2026-06-19T19:01:24.400524+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/private_clone_v1_2026-06-19_19-01-22/2697_private_clone_result.json,2697_private_clone_result.json,.json,DOSSIER_DATA,4987,2026-06-19T19:01:24.398524+00:00,5408df7845a13ec75f74ebd425ba06b5de079c75c009d7313770a6f29df7810f
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_QUICK_INTAKE_REPORT.md,2697_QUICK_INTAKE_REPORT.md,.md,DOSSIER_MARKDOWN,2279,2026-06-19T18:09:30.560801+00:00,39afa01083ea5246bec3ad3ba880a897abf6701eb51b10f2cfa1b040ec90cf28
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_meta_inventory.csv,2697_meta_inventory.csv,.csv,DOSSIER_DATA,1781,2026-06-19T18:09:30.560801+00:00,077ddb5de34a93ab62a819ae7c74a82dffa1b5df828a6e55394c5cb5b9c3a42d
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_public_html_snapshot.html,2697_public_html_snapshot.html,.html,OTHER,271140,2026-06-19T18:09:30.560801+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_quick_intake_checks.csv,2697_quick_intake_checks.csv,.csv,DOSSIER_DATA,1465,2026-06-19T18:09:30.560801+00:00,0b7c79434b4caedd9cb52fc6ef4e0ede941ce2b816cece6706907f04dba30485
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_quick_intake_output.txt,2697_quick_intake_output.txt,.txt,OTHER,523,2026-06-19T18:09:30.561801+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_quick_intake_v1.json,2697_quick_intake_v1.json,.json,DOSSIER_DATA,15872,2026-06-19T18:09:30.560801+00:00,732637a4981d30760440e744b5417871dd3383c1340f5b2127758cfb61344b43
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/quick_intake_v1_2026-06-19_18-09-29/2697_render_snapshot.html,2697_render_snapshot.html,.html,OTHER,4419,2026-06-19T18:09:30.560801+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_draft_v1_2026-06-19_18-40-58/2697_RECIPE_YML_DRAFT_REPORT.md,2697_RECIPE_YML_DRAFT_REPORT.md,.md,DOSSIER_MARKDOWN,4169,2026-06-19T18:40:58.193027+00:00,632720a9f8f14f2d31257c64ee9cb7aa907fff68c0e92685511bd25934c7e904
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_draft_v1_2026-06-19_18-40-58/2697_recipe_yml_draft_checks.csv,2697_recipe_yml_draft_checks.csv,.csv,DOSSIER_DATA,1041,2026-06-19T18:40:58.193027+00:00,9c441d73492e80b6b853980938506360a4902ff6742c1a733f59b4a4e2a5d157
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_draft_v1_2026-06-19_18-40-58/2697_recipe_yml_draft_output.txt,2697_recipe_yml_draft_output.txt,.txt,OTHER,691,2026-06-19T18:40:58.194027+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_draft_v1_2026-06-19_18-40-58/2697_recipe_yml_draft_v1.json,2697_recipe_yml_draft_v1.json,.json,DOSSIER_DATA,15572,2026-06-19T18:40:58.193027+00:00,98da84d32700fc691ff0dddeceabd9613c7ddf7a211815126df2eaf803c38a9a
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_internal_qa_v1_2026-06-19_18-48-00/2697_RECIPE_YML_INTERNAL_QA_REPORT.md,2697_RECIPE_YML_INTERNAL_QA_REPORT.md,.md,DOSSIER_MARKDOWN,7502,2026-06-19T18:48:00.400230+00:00,40f1e54eff6ddc16bf3ceda064ab5896e2737da059e3b18727ef7574589c93f2
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_internal_qa_v1_2026-06-19_18-48-00/2697_recipe_yml_internal_qa_checks.csv,2697_recipe_yml_internal_qa_checks.csv,.csv,DOSSIER_DATA,5936,2026-06-19T18:48:00.400230+00:00,85183fdf4da1d72a04335d508f7a0a4a562ba5e730d701c253024843703542c4
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_internal_qa_v1_2026-06-19_18-48-00/2697_recipe_yml_internal_qa_output.txt,2697_recipe_yml_internal_qa_output.txt,.txt,OTHER,599,2026-06-19T18:48:00.400230+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/recipe_yml_internal_qa_v1_2026-06-19_18-48-00/2697_recipe_yml_internal_qa_v1.json,2697_recipe_yml_internal_qa_v1.json,.json,DOSSIER_DATA,13135,2026-06-19T18:48:00.400230+00:00,4c18a93df409062c369769850ca23e537055f807d5220734e0b5ce5a6a7f5c17
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_repair_v1_2026-06-19_18-33-37/2697_SOURCE_VALIDATION_REPAIR_REPORT.md,2697_SOURCE_VALIDATION_REPAIR_REPORT.md,.md,DOSSIER_MARKDOWN,648,2026-06-19T18:33:37.329661+00:00,ee085995e1fed11263660b9552d51a12c6f5aa6b06770576844509b901c2e885
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_repair_v1_2026-06-19_18-33-37/2697_source_validation_repair_output.txt,2697_source_validation_repair_output.txt,.txt,OTHER,854,2026-06-19T18:33:37.330661+00:00,
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_repair_v1_2026-06-19_18-33-37/2697_source_validation_repair_v1.json,2697_source_validation_repair_v1.json,.json,DOSSIER_DATA,1820,2026-06-19T18:33:37.329661+00:00,8ab1aa9db06ec0d0e468dcaf63fb652c10e862cf216246dabb6ff5d8dcdafc05
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_v1_2026-06-19_18-29-44/2697_SOURCE_VALIDATION_REPORT.md,2697_SOURCE_VALIDATION_REPORT.md,.md,DOSSIER_MARKDOWN,3834,2026-06-19T18:33:37.329661+00:00,cb61c160d026b6a7be1516b3a4d437aa7980bd1d34062ed6d7f40913fb031f00
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_v1_2026-06-19_18-29-44/2697_source_validation_checks.csv,2697_source_validation_checks.csv,.csv,DOSSIER_DATA,690,2026-06-19T18:33:37.329661+00:00,542d647f1910162f45a336ce5b54cab70ec705fb27f120a45dee13eafda7f31c
04_OPERATION/recipe_master/dossiers/hr_strict_batch_01_2026-06-19_18-09-29/2697_baranjska-ljuta-slavonska-kobasica/review/source_validation_v1_2026-06-19_18-29-44/2697_source_validation_output.txt,2697_source_validation_output.txt,.txt,OTHER,668,2026-06-19T18:29:44.578868+00:00,
