ID,post_title,post_name,post_status,permalink,meta_key_count,has_full_markdown,has_sections,has_verified_process,has_recipe_data,has_any_json_data,has_casing_terms,has_granulation_terms,has_garlic_terms,has_process_terms,forbidden_meta_count,forbidden_meta_terms,contract_readiness,contract_gap,public_risk
2687,AYRSHIRE PRESAVICA (AYRSHIRE MIDDLE CUT),ayrshire-presavica-ayrshire-middle-cut,publish,https://drycured.com/recepti-baza/ayrshire-presavica-ayrshire-middle-cut/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2688,HIGHLANDS JERKY (SUŠENA DIVLJAČ),highlands-jerky-susena-divljac,publish,https://drycured.com/recepti-baza/highlands-jerky-susena-divljac/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2689,KopačkiRib Začinska Štruca,kopackirib-zacinska-struca,publish,https://drycured.com/recepti-baza/kopackirib-zacinska-struca/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2690,Đakovačka Pihtijana Kobasica,,pending,https://drycured.com/?post_type=dry_recipe&p=2690,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2691,Valpovačka Zimska Devenica,valpovacka-zimska-devenica,publish,https://drycured.com/recepti-baza/valpovacka-zimska-devenica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2692,Požeška Začinska Štruca,pozeska-zacinska-struca,publish,https://drycured.com/recepti-baza/pozeska-zacinska-struca/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2693,Osječki Začinski Špek,osjecki-zacinski-spek,publish,https://drycured.com/recepti-baza/osjecki-zacinski-spek/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2694,Požeški Pikantni Vrat,pozeski-pikantni-vrat,publish,https://drycured.com/recepti-baza/pozeski-pikantni-vrat/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2695,Slavonsko-Brodski Ljuti Čvarci,slavonsko-brodski-ljuti-cvarci,publish,https://drycured.com/recepti-baza/slavonsko-brodski-ljuti-cvarci/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2696,Nasički Fermentirani Vrat,nasicki-fermentirani-vrat,publish,https://drycured.com/recepti-baza/nasicki-fermentirani-vrat/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2697,Baranjska Ljuta Slavonska Kobasica,baranjska-ljuta-slavonska-kobasica,publish,https://drycured.com/recepti-baza/baranjska-ljuta-slavonska-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2698,Slavonska Domaća Suhomesnata Salama,slavonska-domaca-suhomesnata-salama,publish,https://drycured.com/recepti-baza/slavonska-domaca-suhomesnata-salama/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2699,Baranjska Fermenetirana Kobasica,baranjska-fermenetirana-kobasica,publish,https://drycured.com/recepti-baza/baranjska-fermenetirana-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2700,Privatno: Osječka Specijalna Suhomesnata Salama,osjecka-specijalna-suhomesnata-salama,private,https://drycured.com/?post_type=dry_recipe&p=2700,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2701,Vukovarska Tradicionalna Kobasica,vukovarska-tradicionalna-kobasica,publish,https://drycured.com/recepti-baza/vukovarska-tradicionalna-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2702,Baranjski Začinski Špek s Pustara Začinima,baranjski-zacinski-spek-s-pustara-zacinima,publish,https://drycured.com/recepti-baza/baranjski-zacinski-spek-s-pustara-zacinima/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2703,Erdutski Fermentirani Vrat s Podunavskim Začinima,erdutski-fermentirani-vrat-s-podunavskim-zacinima,publish,https://drycured.com/recepti-baza/erdutski-fermentirani-vrat-s-podunavskim-zacinima/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2704,Osječko-Baranjski Ljuti Špek s Divljim Travama,osjecko-baranjski-ljuti-spek-s-divljim-travama,publish,https://drycured.com/recepti-baza/osjecko-baranjski-ljuti-spek-s-divljim-travama/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2705,Vukovarski Fermentirani Vrat s Podunavskim Začinima,vukovarski-fermentirani-vrat-s-podunavskim-zacinima,publish,https://drycured.com/recepti-baza/vukovarski-fermentirani-vrat-s-podunavskim-zacinima/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2706,Privatno: Tradicijski Baranjski Specijalni Fermentirani Špek,tradicijski-baranjski-specijalni-fermentirani-spek,private,https://drycured.com/?post_type=dry_recipe&p=2706,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2707,Klobása (slovačka kobasica),klobasa-slovacka-kobasica,publish,https://drycured.com/recepti-baza/klobasa-slovacka-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2708,Údené mäso (dimljeno meso),udene-maso-dimljeno-meso,publish,https://drycured.com/recepti-baza/udene-maso-dimljeno-meso/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2709,Privatno: Huspenina (slovačka hladetina),huspenina-slovacka-hladetina,private,https://drycured.com/?post_type=dry_recipe&p=2709,15,1,0,0,1,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2710,Privatno: Jaternice (slovačke krvavice),jaternice-slovacke-krvavice,private,https://drycured.com/?post_type=dry_recipe&p=2710,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2711,Privatno: Posoška bunka,pososka-bunka,private,https://drycured.com/?post_type=dry_recipe&p=2711,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2712,Koroška tunka,koroska-tunka,publish,https://drycured.com/recepti-baza/koroska-tunka/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2713,Zasavska klobasa (Zasavska kobasica),zasavska-klobasa-zasavska-kobasica,publish,https://drycured.com/recepti-baza/zasavska-klobasa-zasavska-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2714,Prleška tünka,prleska-tunka,publish,https://drycured.com/recepti-baza/prleska-tunka/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2715,Idrijsko kosilo,idrijsko-kosilo,publish,https://drycured.com/recepti-baza/idrijsko-kosilo/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2716,Privatno: Dolenjska tlačenka (prezvuršt),dolenjska-tlacenka-prezvurst,private,https://drycured.com/?post_type=dry_recipe&p=2716,15,1,0,0,1,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2717,Savinjski želodec (Savinjski želudac),savinjski-zelodec-savinjski-zeludac,publish,https://drycured.com/recepti-baza/savinjski-zelodec-savinjski-zeludac/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2718,Prekmurska šunka,prekmurska-sunka,publish,https://drycured.com/recepti-baza/prekmurska-sunka/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2719,Zgornjesavinjski želodec,,pending,https://drycured.com/?post_type=dry_recipe&p=2719,5,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2720,Lomo Embuchado &#8211; Začinjena Suha Svinjska Leđa,lomo-embuchado-zacinjena-suha-svinjska-leda,draft,https://drycured.com/?post_type=dry_recipe&p=2720,6,0,0,0,1,0,1,1,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2721,Cecina de León &#8211; Sušena Goveđa Cecina,,pending,https://drycured.com/?post_type=dry_recipe&p=2721,5,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2722,Crnogorska Pršuta (Njeguška pršuta),crnogorska-prsuta-njeguska-prsuta,publish,https://drycured.com/recepti-baza/crnogorska-prsuta-njeguska-prsuta/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2723,Crnogorska Kastradina,crnogorska-kastradina,publish,https://drycured.com/recepti-baza/crnogorska-kastradina/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2724,PRINSKORV (ŠVEDSKE TANKE DIMLJENE KOBASICE),prinskorv-svedske-tanke-dimljene-kobasice,publish,https://drycured.com/recepti-baza/prinskorv-svedske-tanke-dimljene-kobasice/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2725,FLÄSKLÄGG (DIMLJENA SVINJSKA KOLJENICA),flasklagg-dimljena-svinjska-koljenica,publish,https://drycured.com/recepti-baza/flasklagg-dimljena-svinjska-koljenica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2726,ÖLÄNDSK GETKORV (ÖLANDSKA KOZJA KOBASICA),olandsk-getkorv-olandska-kozja-kobasica,publish,https://drycured.com/recepti-baza/olandsk-getkorv-olandska-kozja-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2727,KRONOBERGSKORV (KRONOBERGŠKA KOBASICA),kronobergskorv-kronobergska-kobasica,publish,https://drycured.com/recepti-baza/kronobergskorv-kronobergska-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2728,VÄRMLANDSKORV (VÄRMLANDSKA DIMLJENA KOBASICA),varmlandskorv-varmlandska-dimljena-kobasica,publish,https://drycured.com/recepti-baza/varmlandskorv-varmlandska-dimljena-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2729,FALUKORV (TRADICIONALNA ŠVEDSKA KOBASICA),falukorv-tradicionalna-svedska-kobasica,publish,https://drycured.com/recepti-baza/falukorv-tradicionalna-svedska-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2730,GRAVAD LAX (ŠVEDSKI GRAVLJENI LOSOS),gravad-lax-svedski-gravljeni-losos,publish,https://drycured.com/recepti-baza/gravad-lax-svedski-gravljeni-losos/,16,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2731,JULSKINKA (ŠVEDSKA BOŽIĆNA ŠUNKA),julskinka-svedska-bozicna-sunka,draft,https://drycured.com/?post_type=dry_recipe&p=2731,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2732,ISTERBAND (ŠVEDSKA FERMENTIRANA KOBASICA),isterband-svedska-fermentirana-kobasica,publish,https://drycured.com/recepti-baza/isterband-svedska-fermentirana-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2733,SPICKESKINKA (ŠVEDSKA SUHA ŠUNKA),spickeskinka-svedska-suha-sunka,publish,https://drycured.com/recepti-baza/spickeskinka-svedska-suha-sunka/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2734,ENGADINER HATECLETT (SUŠENI KOZJI BUT),engadiner-hateclett-suseni-kozji-but,draft,https://drycured.com/?post_type=dry_recipe&p=2734,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2735,Privatno: BASLER LÄBERLI (SUHA JETRENA KOBASICA IZ BASELA),basler-laberli-suha-jetrena-kobasica-iz-basela,private,https://drycured.com/?post_type=dry_recipe&p=2735,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2736,GLARNER KALBERWURST (TELEĆA KOBASICA IZ GLARUSA),glarner-kalberwurst-teleca-kobasica-iz-glarusa,publish,https://drycured.com/recepti-baza/glarner-kalberwurst-teleca-kobasica-iz-glarusa/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2737,CHURER SALSIZ (DIVLJAČKA KOBASICA IZ CHURA),churer-salsiz-divljacka-kobasica-iz-chura,publish,https://drycured.com/recepti-baza/churer-salsiz-divljacka-kobasica-iz-chura/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2738,Privatno: TESSINER LUGANIGHETTA (SVJEŽA KOBASICA IZ TICINA),tessiner-luganighetta-svjeza-kobasica-iz-ticina,private,https://drycured.com/?post_type=dry_recipe&p=2738,15,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2739,ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA),zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga,draft,https://drycured.com/?post_type=dry_recipe&p=2739,6,0,0,0,1,0,1,1,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2740,SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA),schaffhauser-schublig-dimljena-goveda-kobasica,draft,https://drycured.com/?post_type=dry_recipe&p=2740,6,0,0,0,1,0,1,1,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
2741,AARGAUER RÜEBLIWURST (MESNATA KOBASICA S MRKVOM),aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom,publish,https://drycured.com/recepti-baza/aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2742,BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT),bundnerfleisch-graubundenski-suseni-govedi-but,draft,https://drycured.com/?post_type=dry_recipe&p=2742,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2743,APPENZELLER MOSTBRÖCKLI (DIMLJENA GOVEDINA),,pending,https://drycured.com/?post_type=dry_recipe&p=2743,5,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2744,WALLISER TROCKENFLEISCH (SUŠENA GOVEDINA IZ VALAISA),walliser-trockenfleisch-susena-govedina-iz-valaisa,publish,https://drycured.com/recepti-baza/walliser-trockenfleisch-susena-govedina-iz-valaisa/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2745,SALSIZ (ALPSKA SUHA KOBASICA),salsiz-alpska-suha-kobasica,publish,https://drycured.com/recepti-baza/salsiz-alpska-suha-kobasica/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2746,CULATELLO DI ZIBELLO,culatello-di-zibello,publish,https://drycured.com/recepti-baza/culatello-di-zibello/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2747,LONZINO (LOMBO),lonzino-lombo,publish,https://drycured.com/recepti-baza/lonzino-lombo/,17,1,0,0,1,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
2748,Napomena o posebnosti Lorne kobasice,,pending,https://drycured.com/?post_type=dry_recipe&p=2748,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2749,? Savjeti za konzumaciju:,,pending,https://drycured.com/?post_type=dry_recipe&p=2749,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2750,Herzegovina Livanjska Devenica,,pending,https://drycured.com/?post_type=dry_recipe&p=2750,5,0,0,0,1,0,1,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2751,Tuzlanski Švargli,,pending,https://drycured.com/?post_type=dry_recipe&p=2751,5,0,0,0,1,0,1,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2752,Zeleni Burek Kobasica (Specifičnost Cazinske doline),,pending,https://drycured.com/?post_type=dry_recipe&p=2752,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2753,Mostarsko Zrno &#8211; Unikatna Mesna Kombinacija,,pending,https://drycured.com/?post_type=dry_recipe&p=2753,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2754,Regije i Status Istraživanja,,pending,https://drycured.com/?post_type=dry_recipe&p=2754,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2755,Metodologija Istraživanja,,pending,https://drycured.com/?post_type=dry_recipe&p=2755,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2756,Ciljevi Projekta,,pending,https://drycured.com/?post_type=dry_recipe&p=2756,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2757,Kontakt i Suradnja,,pending,https://drycured.com/?post_type=dry_recipe&p=2757,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2758,Polendvytsia (Полендвиця) &#8211; Sušeni svinjski file,polendvytsia-%d0%bf%d0%be%d0%bb%d0%b5%d0%bd%d0%b4%d0%b2%d0%b8%d1%86%d1%8f-suseni-svinjski-file,draft,https://drycured.com/?post_type=dry_recipe&p=2758,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2759,Pashtetna (Паштетна) &#8211; Pečena mesna pašteta,pashtetna-%d0%bf%d0%b0%d1%88%d1%82%d0%b5%d1%82%d0%bd%d0%b0-pecena-mesna-pasteta-2,draft,https://drycured.com/?post_type=dry_recipe&p=2759,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2760,Miasnyi Khlib (М&#8217;ясний хліб) &#8211; Mesni kruh,miasnyi-khlib-%d0%bc%d1%8f%d1%81%d0%bd%d0%b8%d0%b9-%d1%85%d0%bb%d1%96%d0%b1-mesni-kruh,draft,https://drycured.com/?post_type=dry_recipe&p=2760,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2761,Dimlenyi Yazyk (Димлений язик) &#8211; Dimljeni goveđi jezik,dimlenyi-yazyk-%d0%b4%d0%b8%d0%bc%d0%bb%d0%b5%d0%bd%d0%b8%d0%b9-%d1%8f%d0%b7%d0%b8%d0%ba-dimljeni-govedi-jezik,draft,https://drycured.com/?post_type=dry_recipe&p=2761,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2762,Salo (Сало) &#8211; Ukrajinska slanina,salo-%d1%81%d0%b0%d0%bb%d0%be-ukrajinska-slanina-2,draft,https://drycured.com/?post_type=dry_recipe&p=2762,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2763,Domašnja Kovbasa (Домашня ковбаса) &#8211; Domaća kobasica,domasnja-kovbasa-%d0%b4%d0%be%d0%bc%d0%b0%d1%88%d0%bd%d1%8f-%d0%ba%d0%be%d0%b2%d0%b1%d0%b0%d1%81%d0%b0-domaca-kobasica-2,draft,https://drycured.com/?post_type=dry_recipe&p=2763,6,0,0,0,1,0,1,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2764,Buženina (Буженина) &#8211; Pečena i sušena svinjetina,buzenina-%d0%b1%d1%83%d0%b6%d0%b5%d0%bd%d0%b8%d0%bd%d0%b0-pecena-i-susena-svinjetina,draft,https://drycured.com/?post_type=dry_recipe&p=2764,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2765,Kholodets (Холодець) &#8211; Hladetina od mesa,kholodets-%d1%85%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d1%86%d1%8c-hladetina-od-mesa-2,draft,https://drycured.com/?post_type=dry_recipe&p=2765,6,0,0,0,1,0,0,0,1,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2766,Solonina (Солонина) &#8211; Salamurena govedina,solonina-%d1%81%d0%be%d0%bb%d0%be%d0%bd%d0%b8%d0%bd%d0%b0-salamurena-govedina-2,draft,https://drycured.com/?post_type=dry_recipe&p=2766,6,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
2767,Geografski i klimatski kontekst,,pending,https://drycured.com/?post_type=dry_recipe&p=2767,5,0,0,0,1,0,0,0,0,1,0,,LEGACY_NEEDS_SOURCE_OR_STRUCTURING,MEDIUM,NOT_PUBLIC_OR_PREVIEW
